,X_train_0,X_train_1,X_train_2,X_train_3,X_train_4,y_train
0,0.4991114284821671,0.44467538472049056,1.578375545775834,1.1226856357555637,1.5339341072385773,0.0
1,0.6353853875054878,2.5703585625648655,0.1648159908478318,0.5423991618699,1.3289758447205657,0.0
2,1.8482114971927017,0.4579044598624245,1.3836926045811635,2.347079286216172,1.223181851578444,0.0
3,1.2997685576782219,2.8936523120246793,0.8900468137040457,1.5431246412284043,1.1956936096897286,0.0
4,2.040336095372683,1.9521683646396635,3.488598439264672,1.4069407202383202,2.58664329758485,0.0
5,1.3989647661189293,2.2882832047142756,0.06707793886253931,0.5658944705318893,2.762925008975339,0.0
6,0.2672174883324932,2.339055916628487,0.6024902604019522,2.4529647901954017,0.9395750051709185,0.0
7,2.016188934956065,1.9563693284074681,0.1434835200642667,0.10319945027927871,0.8089847709942235,0.0
8,0.6958482047302706,1.2172997065318776,0.9202099669414343,0.5346025915774127,1.5279413885560318,0.0
9,1.2457194178352913,0.9956684121398082,1.9226467072728222,0.23478268745297348,1.0447624793153427,0.0
10,1.057676187227736,1.6646100710075191,2.478676139921657,0.5357677037512039,0.9934221680018823,0.0
11,0.09626901735898162,2.804433555103538,1.6317230322057337,2.0431620349059973,0.2686620306971715,0.0
12,0.8974734351924621,0.4190394691959489,2.33406143835107,0.6009449977578809,1.9889506687809402,0.0
13,1.3583108038848195,1.196619612371956,2.39582765385083,0.0768069501664432,2.9323316864576547,0.0
14,2.161168929410482,2.9581607812919373,1.1067418973389236,3.9802294541670076,1.9025038336124254,0.0
15,1.3543748085808711,0.6386582436050153,0.802651908849834,1.1729853576405045,0.5511486853402463,0.0
16,0.5734659156513956,2.5896940220465985,1.747519748768347,2.6409379134315323,1.438545934344154,0.0
17,0.6169745090286548,2.056824732273835,2.862311352216976,0.2869998578961752,1.3041330632452794,0.0
18,0.7381106263604928,0.8029813108044452,2.0561731639264376,1.8628787852764317,1.5958347024946407,0.0
19,0.8921310667947404,1.1437123421457083,0.022668577123718173,1.080075094271929,2.615775359543538,0.0
20,2.4317276329304316,1.5255650984097366,2.8642974204492186,0.17792772448376026,1.3055619056017689,0.0
21,0.8793484933010957,1.8164736580609364,1.7774584596956176,3.0757457277963858,1.2525070949043815,0.0
22,2.5251674156016817,1.9810724248164717,2.5739706284616566,1.0429118481579267,1.0069588608462183,0.0
23,0.5876723268308685,0.46659571865827293,0.5463777585013307,1.52549756550423,0.6015413904463724,0.0
24,1.3037781838616955,0.1180896533575258,0.1867966957027523,1.4672980017667854,0.6716582900317235,0.0
25,1.2626951669432938,0.1496363714172378,0.19826687768730172,2.1922370722054,1.1077740481233764,0.0
26,0.7687776207960866,4.113097890686775,1.0525558142937075,0.17084635712972593,1.009649004199464,0.0
27,1.6167090843500433,0.1295710076853535,3.7452883260860523,0.41365340611254486,2.478325443727706,0.0
28,3.2754869336399914,1.9754959715151756,3.6102707818887807,1.6494995712829883,1.7722260861726244,0.0
29,2.5571899612975115,1.3160657063590884,2.3800446814132026,1.7299275561840435,2.226094803864912,0.0
30,1.9745569625833244,1.894873803084115,1.3099728177020757,0.3019127371011299,1.0578952582373435,0.0
31,0.3302769357818882,0.5518103616934034,0.6762044783023847,3.076966949552603,1.6590814575104005,0.0
32,2.688466106166614,2.075510509199575,1.825792229862409,2.846298289521835,2.4245185807713354,0.0
33,0.0066132649098079865,0.7646529801208943,2.59727223916348,0.3876770494521747,2.476324611646741,0.0
34,2.301109461089658,2.210256719841617,0.7860970768535029,2.0043702629653737,1.2094012221975832,0.0
35,2.485929294289515,0.013381167791736107,1.020781822433618,1.3577325182166453,1.9564179352189255,0.0
36,1.128007497645899,2.0711721364659823,1.1283810917697041,1.8460106370366687,0.012696670730449071,0.0
37,0.5137377460587799,1.7744130890989496,0.7004053487439915,2.5814214119259757,1.3594524567527462,0.0
38,2.008540849531948,1.0434206979835623,0.1645735322040049,0.5032632443413529,0.9927631224886782,0.0
39,1.0920290417623189,1.056349090570789,1.8033982026647568,0.425870638953567,2.035585601569063,0.0
40,0.017470476879860582,0.13883582238720252,2.6146648456742145,0.2343600604626978,2.618035590410344,0.0
41,2.448639328899361,3.9195113353486017,3.110578352775423,3.16107910000254,1.0839875562170551,0.0
42,2.4535485425530563,0.7773281153919765,2.5462767749051216,1.9905670906127488,0.43721792419577715,0.0
43,2.1130839491248956,2.7994434961694155,3.0543540918997683,0.7410509101407049,2.5102190667821818,0.0
44,1.1321743299953506,2.667947866058015,0.9244875879188055,0.5341500144923466,1.2350892877004076,0.0
45,2.3206000570186087,1.8833432267853554,0.5721661180600872,2.9348434988335437,2.089908803511357,0.0
46,2.438039945303652,2.137252773926171,1.0425645680184858,1.8460787491817103,0.08045701865033704,0.0
47,1.584913590797936,1.578729984800695,0.46598960362557046,0.6019364492682787,1.8675943366592522,0.0
48,2.594482444475323,0.19236900174623486,1.6693038573709846,3.404654242853723,3.570397231842484,0.0
49,1.0286789809964227,1.9172197503558261,1.4460824925347369,1.0577692405076942,0.26424397288569085,0.0
50,0.1392679228080962,1.8982195643470223,0.7810614781108126,1.6353051142200248,2.3689921080566894,0.0
51,1.0829718656558487,1.3047698486965467,1.1267717007961084,3.8929081239666794,2.43873711270597,0.0
52,0.9197297063849541,2.543208793925677,1.3619056638025215,2.2766599256516593,0.7638805320276056,0.0
53,2.703865365646321,1.5908735047879645,1.2528698574822823,1.4071211200678697,0.9047869797625802,0.0
54,2.3939094941832035,0.14055486727129635,0.744705424363604,1.093937742665378,2.0715476250647713,0.0
55,1.9690195171786946,0.770090961615319,2.161377894659225,1.712097533555972,0.5019501271505052,0.0
56,0.620014835191234,3.3163240663610414,2.0274255905841243,0.026017606717740678,2.153266219010769,0.0
57,3.083028699617659,2.6704781641021382,1.0956942588326004,2.27055075157891,3.0919931851545246,0.0
58,0.3481026316419003,1.0132943257628,0.9991630391296099,0.04945894589426468,1.9582231211242387,0.0
59,0.7147247771143469,1.4903683576536595,0.24468791744202245,0.7598685629472305,2.6113406337703533,0.0
60,1.4001664581527697,0.8792428234955311,0.7209346767432373,1.9778118950995858,0.9729804860491613,0.0
61,2.6882618599609764,1.454054636301201,1.3691114939610698,2.7315015264647133,0.49311106863052095,0.0
62,1.099920459331124,0.8551782502246836,2.1387013985357726,1.735809938012846,2.691239960918579,0.0
63,0.017384143201790898,1.4861085364286373,1.666833865163383,0.6742402276993147,1.5998256313016377,0.0
64,0.5400120877208848,2.204895398851922,1.019397683868656,2.5136132443035573,2.2312783130336546,0.0
65,1.3842929714542134,3.2060027523815475,2.3029436103190717,2.0954105450105276,1.247804588639118,0.0
66,2.2139240762719776,2.2543926224938073,2.0446735295569494,1.1945006921673367,2.8678083534311,0.0
67,2.2530497734632378,0.31354245545215875,0.6024190087902074,0.6452801858096678,2.2171730478526888,0.0
68,1.7111832241886824,2.759979310681811,1.0898418399588037,1.0909061847933141,0.4941819272340713,0.0
69,0.00027546749025462503,0.8066194270782711,1.2243859014845466,1.2288332958595733,0.16256965732643452,0.0
70,0.1535762323159619,0.10631700031582653,1.1908013777302173,2.936914542194328,0.6208589177528353,0.0
71,2.975481062236545,3.7005554999388743,1.4471656265023398,0.9792585452212857,1.3467851306444003,0.0
72,2.219699763148819,1.8958270404142632,1.9777372084850302,1.895287003838167,2.193551558337581,0.0
73,1.3118441638629974,3.2103832942889494,0.2887279967918132,1.3259133933929532,2.3719801693398854,0.0
74,1.7665628867244214,0.782441314196289,0.3820793245361106,0.41177518501186916,1.9924393224686932,0.0
75,2.0939595212534248,0.06633574450911163,1.2551918563187767,3.2115301377615335,1.742113970003237,0.0
76,0.06141686597184378,1.716503715447114,2.1448830377664816,2.032124586042577,0.8202935007582239,0.0
77,0.19593376634589565,2.0011630914122183,1.1105026747023208,1.1227777786591,0.19191502310756103,0.0
78,2.1723002935914173,0.3238138996882405,0.8699655293956345,0.7003746933935473,1.8509738827248854,0.0
79,1.5731981794976835,1.9446342706635724,4.083133044646982,0.15061259828574916,0.06386660782959346,0.0
80,2.5241360553643895,1.6817611655830584,1.690163038845122,1.795612556767565,2.9904601066371184,0.0
81,1.0350400244710853,0.3466483499432463,2.0586208544231366,2.162457054048436,2.634449051473519,0.0
82,0.6770265269085847,1.1401654508917576,1.4932379076473765,0.9707141378120004,2.547073596963102,0.0
83,3.014258481407715,1.5028682800774134,1.628536518031711,1.7272372163808614,0.03675177548575158,0.0
84,2.619677678631283,0.819207214457394,2.2747032510874523,2.1747972060210423,2.948809208290956,0.0
85,0.41016980425604116,0.6996637484954865,2.614470007263223,0.4369048750754422,1.0904322472723147,0.0
86,1.9128142023329315,0.25509070214135493,0.2268988890702035,3.736944685306684,0.25786570379670437,0.0
87,1.6984052725710277,0.7734812290402677,0.4808089539027269,2.3024027781355296,2.156313571358999,0.0
88,2.503129685523569,1.404699121553883,0.05997349122429189,2.5064328061725605,1.2449137325231991,0.0
89,0.20793921395187467,1.1873966431002376,2.1018253198865486,1.547890674743135,2.546381074072579,0.0
90,0.6397662374310484,2.4753021540111115,0.3131290575745561,1.2047285602113755,2.205351172610754,0.0
